Transaction,Item,date_time,period_day,weekday_weekend
2724,Coffee,06/12/2020 12:50,afternoon,weekday
2725,Yogurt,06/12/2020 13:02,afternoon,weekday
2726,Bread,06/12/2020 13:12,afternoon,weekday
2727,Coffee,06/12/2020 13:14,afternoon,weekday
2728,Coffee,06/12/2020 13:16,afternoon,weekday
2728,Tea,06/12/2020 13:16,afternoon,weekday
2728,Sandwich,06/12/2020 13:16,afternoon,weekday
2728,Rice,06/12/2020 13:16,afternoon,weekday
2729,Coffee,06/12/2020 13:22,afternoon,weekday
2729,Bread,06/12/2020 13:22,afternoon,weekday
2729,Cake,06/12/2020 13:22,afternoon,weekday
2730,Bread,06/12/2020 13:36,afternoon,weekday
2731,Tea,06/12/2020 14:01,afternoon,weekday
2732,Tea,06/12/2020 14:02,afternoon,weekday
2732,Coffee,06/12/2020 14:02,afternoon,weekday
2733,Coffee,06/12/2020 14:10,afternoon,weekday
2734,Sandwich,06/12/2020 14:29,afternoon,weekday
2734,Tea,06/12/2020 14:29,afternoon,weekday
2734,coffee sweetner,06/12/2020 14:29,afternoon,weekday
2735,Coffee,06/12/2020 15:09,afternoon,weekday
2735,Mineral water,06/12/2020 15:09,afternoon,weekday
2735,coffee sweetner,06/12/2020 15:09,afternoon,weekday
2735,Cake,06/12/2020 15:09,afternoon,weekday
2735,Sandwich,06/12/2020 15:09,afternoon,weekday
2736,Coffee,06/12/2020 15:29,afternoon,weekday
2736,Bread,06/12/2020 15:29,afternoon,weekday
2737,Coffee,06/12/2020 15:30,afternoon,weekday
2738,Tea,06/12/2020 15:44,afternoon,weekday
2738,Cake,06/12/2020 15:44,afternoon,weekday
2739,Bread,06/12/2020 15:49,afternoon,weekday
2740,Cookies,06/12/2020 15:53,afternoon,weekday
2741,Coffee,06/12/2020 16:01,afternoon,weekday
2741,Juice,06/12/2020 16:01,afternoon,weekday
2742,Coffee,06/12/2020 16:22,afternoon,weekday
2742,Rice,06/12/2020 16:22,afternoon,weekday
2742,Mineral water,06/12/2020 16:22,afternoon,weekday
2742,Juice,06/12/2020 16:22,afternoon,weekday
2743,Bread,06/12/2020 16:24,afternoon,weekday
2744,Bread,07/12/2020 08:38,morning,weekday
2745,Bread,07/12/2020 09:02,morning,weekday
2746,Bread,07/12/2020 09:15,morning,weekday
2746,Hot chocolate,07/12/2020 09:15,morning,weekday
2746,Juice,07/12/2020 09:15,morning,weekday
2746,Toast,07/12/2020 09:15,morning,weekday
2747,Coffee,07/12/2020 09:21,morning,weekday
2747,Cake,07/12/2020 09:21,morning,weekday
2747,Bread,07/12/2020 09:21,morning,weekday
2748,Coffee,07/12/2020 09:25,morning,weekday
2748,Toast,07/12/2020 09:25,morning,weekday
2749,Coffee,07/12/2020 09:26,morning,weekday
2749,Toast,07/12/2020 09:26,morning,weekday
2750,Tea,07/12/2020 09:27,morning,weekday
2751,Tea,07/12/2020 09:29,morning,weekday
2751,Toast,07/12/2020 09:29,morning,weekday
2751,Cookies,07/12/2020 09:29,morning,weekday
2752,Yogurt,07/12/2020 10:11,morning,weekday
2753,Bread,07/12/2020 10:28,morning,weekday
2753,Cake,07/12/2020 10:28,morning,weekday
2754,Bread,07/12/2020 10:58,morning,weekday
2755,Coffee,07/12/2020 11:00,morning,weekday
2755,Coffee,07/12/2020 11:00,morning,weekday
2756,Tea,07/12/2020 11:01,morning,weekday
2756,coffee sweetner,07/12/2020 11:01,morning,weekday
2757,Bread,07/12/2020 11:02,morning,weekday
2758,Coffee,07/12/2020 11:03,morning,weekday
2759,Juice,07/12/2020 11:13,morning,weekday
2759,Coffee,07/12/2020 11:13,morning,weekday
2759,Tea,07/12/2020 11:13,morning,weekday
2760,Coffee,07/12/2020 11:28,morning,weekday
2760,Eggs,07/12/2020 11:28,morning,weekday
2761,Bread,07/12/2020 11:41,morning,weekday
2762,Eggs,07/12/2020 11:42,morning,weekday
2762,Coffee,07/12/2020 11:42,morning,weekday
2763,Cake,07/12/2020 12:03,afternoon,weekday
2763,Tea,07/12/2020 12:03,afternoon,weekday
2764,Bread,07/12/2020 12:07,afternoon,weekday
2764,Coffee,07/12/2020 12:07,afternoon,weekday
2765,Yogurt,07/12/2020 12:08,afternoon,weekday
2766,Bread,07/12/2020 12:13,afternoon,weekday
2767,Yogurt,07/12/2020 12:21,afternoon,weekday
2767,Crepes,07/12/2020 12:21,afternoon,weekday
2768,Bread,07/12/2020 12:29,afternoon,weekday
2769,Hot chocolate,07/12/2020 12:35,afternoon,weekday
2770,Coffee,07/12/2020 12:47,afternoon,weekday
2770,Coffee,07/12/2020 12:47,afternoon,weekday
2770,Hot chocolate,07/12/2020 12:47,afternoon,weekday
2770,Sandwich,07/12/2020 12:47,afternoon,weekday
2771,Sandwich,07/12/2020 12:56,afternoon,weekday
2772,Coffee,07/12/2020 12:57,afternoon,weekday
2772,Tomato sauce,07/12/2020 12:57,afternoon,weekday
2773,Butter,07/12/2020 12:59,afternoon,weekday
2774,Bread,07/12/2020 13:08,afternoon,weekday
2775,Bread,07/12/2020 13:23,afternoon,weekday
2776,Sandwich,07/12/2020 13:35,afternoon,weekday
2776,Coffee,07/12/2020 13:35,afternoon,weekday
2776,Mineral water,07/12/2020 13:35,afternoon,weekday
2777,Bread,07/12/2020 13:48,afternoon,weekday
2778,Coke,07/12/2020 14:01,afternoon,weekday
2778,Coke,07/12/2020 14:01,afternoon,weekday
2778,Cookies,07/12/2020 14:01,afternoon,weekday
2780,Bread,07/12/2020 14:23,afternoon,weekday
2780,Bread,07/12/2020 14:23,afternoon,weekday
2781,Coffee,07/12/2020 14:31,afternoon,weekday
2781,Coffee,07/12/2020 14:31,afternoon,weekday
2781,Sandwich,07/12/2020 14:31,afternoon,weekday
2782,Bread,07/12/2020 14:45,afternoon,weekday
2782,Coffee,07/12/2020 14:45,afternoon,weekday
2783,Tea,07/12/2020 14:47,afternoon,weekday
2783,Coffee,07/12/2020 14:47,afternoon,weekday
2785,Tea,07/12/2020 15:16,afternoon,weekday
2785,Coffee,07/12/2020 15:16,afternoon,weekday
2786,Hot chocolate,07/12/2020 16:00,afternoon,weekday
2787,Coffee,07/12/2020 16:25,afternoon,weekday
2787,Coffee,07/12/2020 16:25,afternoon,weekday
2787,coffee sweetner,07/12/2020 16:25,afternoon,weekday
2788,Fudge,07/12/2020 17:04,evening,weekday
2788,Butter,07/12/2020 17:04,evening,weekday
2788,Cake,07/12/2020 17:04,evening,weekday
2788,Coffee,07/12/2020 17:04,evening,weekday
2789,Cake,08/12/2020 08:26,morning,weekday
2790,Coffee,08/12/2020 08:46,morning,weekday
2790,Bread,08/12/2020 08:46,morning,weekday
2791,butter,08/12/2020 09:03,morning,weekday
2791,Coffee,08/12/2020 09:03,morning,weekday
2792,Coffee,08/12/2020 09:04,morning,weekday
2792,butter,08/12/2020 09:04,morning,weekday
2793,Coffee,08/12/2020 09:14,morning,weekday
2793,butter,08/12/2020 09:14,morning,weekday
2794,Tomato sauce,08/12/2020 09:18,morning,weekday
2794,Bread,08/12/2020 09:18,morning,weekday
2795,Coffee,08/12/2020 09:26,morning,weekday
2796,Coffee,08/12/2020 09:28,morning,weekday
2797,Coffee,08/12/2020 09:32,morning,weekday
2797,Toast,08/12/2020 09:32,morning,weekday
2797,Vegan mincepie,08/12/2020 09:32,morning,weekday
2797,Mineral water,08/12/2020 09:32,morning,weekday
2797,Coffee,08/12/2020 09:32,morning,weekday
2798,Eggs,08/12/2020 09:33,morning,weekday
2798,Bread,08/12/2020 09:33,morning,weekday
2799,Coffee,08/12/2020 09:44,morning,weekday
2799,Cake,08/12/2020 09:44,morning,weekday
2800,Coffee,08/12/2020 10:09,morning,weekday
2800,butter,08/12/2020 10:09,morning,weekday
2801,Coffee,08/12/2020 10:16,morning,weekday
2802,Coffee,08/12/2020 10:40,morning,weekday
2803,Bread,08/12/2020 10:53,morning,weekday
2803,Cake,08/12/2020 10:53,morning,weekday
2803,Cookies,08/12/2020 10:53,morning,weekday
2804,Coffee,08/12/2020 10:55,morning,weekday
2804,Tea,08/12/2020 10:55,morning,weekday
2804,Bread,08/12/2020 10:55,morning,weekday
2804,Cake,08/12/2020 10:55,morning,weekday
2805,Toast,08/12/2020 11:02,morning,weekday
2805,Juice,08/12/2020 11:02,morning,weekday
2806,Bread,08/12/2020 11:03,morning,weekday
2807,butter,08/12/2020 11:04,morning,weekday
2807,butter,08/12/2020 11:04,morning,weekday
2808,Coffee,08/12/2020 11:26,morning,weekday
2809,Tomato sauce,08/12/2020 11:27,morning,weekday
2810,Tea,08/12/2020 11:35,morning,weekday
2811,Bread,08/12/2020 11:36,morning,weekday
2812,Yogurt,08/12/2020 11:39,morning,weekday
2813,Coffee,08/12/2020 11:51,morning,weekday
2813,Cake,08/12/2020 11:51,morning,weekday
2814,Coffee,08/12/2020 11:53,morning,weekday
2814,Sandwich,08/12/2020 11:53,morning,weekday
2815,Tea,08/12/2020 12:19,afternoon,weekday
2816,Canned beans,08/12/2020 12:45,afternoon,weekday
2816,Tea,08/12/2020 12:45,afternoon,weekday
2817,Coffee,08/12/2020 13:03,afternoon,weekday
2818,Coffee,08/12/2020 13:04,afternoon,weekday
2819,Tea,08/12/2020 13:41,afternoon,weekday
2819,Cake,08/12/2020 13:41,afternoon,weekday
2820,Yogurt,08/12/2020 13:42,afternoon,weekday
2821,Coffee,08/12/2020 13:53,afternoon,weekday
2822,Coffee,08/12/2020 14:20,afternoon,weekday
2823,Bread,08/12/2020 14:34,afternoon,weekday
2824,Coffee,08/12/2020 15:11,afternoon,weekday
2824,Cake,08/12/2020 15:11,afternoon,weekday
2825,Cake,08/12/2020 15:17,afternoon,weekday
2826,coffee sweetner,08/12/2020 15:40,afternoon,weekday
2826,Eggs,08/12/2020 15:40,afternoon,weekday
2826,Sugar,08/12/2020 15:40,afternoon,weekday
2827,Bread,08/12/2020 15:41,afternoon,weekday
2828,Bread,08/12/2020 16:54,afternoon,weekday
2829,Bread,09/12/2020 09:03,morning,weekday
2829,Butter,09/12/2020 09:03,morning,weekday
2830,Tea,09/12/2020 09:05,morning,weekday
2830,Sandwich,09/12/2020 09:05,morning,weekday
2831,Coffee,09/12/2020 09:13,morning,weekday
2831,Eggs,09/12/2020 09:13,morning,weekday
2831,Juice,09/12/2020 09:13,morning,weekday
2831,Coke,09/12/2020 09:13,morning,weekday
2832,Toast,09/12/2020 09:15,morning,weekday
2832,Coffee,09/12/2020 09:15,morning,weekday
2832,Bread,09/12/2020 09:15,morning,weekday
2833,Bread,09/12/2020 09:17,morning,weekday
2833,Coffee,09/12/2020 09:17,morning,weekday
2833,Toast,09/12/2020 09:17,morning,weekday
2834,Bread,09/12/2020 09:19,morning,weekday
2834,Coffee,09/12/2020 09:19,morning,weekday
2834,Eggs,09/12/2020 09:19,morning,weekday
2835,Coffee,09/12/2020 09:31,morning,weekday
2836,Bread,09/12/2020 09:31,morning,weekday
2836,Toast,09/12/2020 09:31,morning,weekday
2837,Bread,09/12/2020 09:42,morning,weekday
2838,Coffee,09/12/2020 09:58,morning,weekday
2838,Coffee,09/12/2020 09:58,morning,weekday
2838,Eggs,09/12/2020 09:58,morning,weekday
2838,Cake,09/12/2020 09:58,morning,weekday
2839,Tea,09/12/2020 10:11,morning,weekday
2840,Tea,09/12/2020 10:16,morning,weekday
2841,Coffee,09/12/2020 10:17,morning,weekday
2841,Eggs,09/12/2020 10:17,morning,weekday
2842,Bread,09/12/2020 10:18,morning,weekday
2843,Bread,09/12/2020 10:20,morning,weekday
2843,Coffee,09/12/2020 10:20,morning,weekday
2844,Bread,09/12/2020 10:36,morning,weekday
2845,Bread,09/12/2020 10:40,morning,weekday
2845,Sugar,09/12/2020 10:40,morning,weekday
2846,Coffee,09/12/2020 10:43,morning,weekday
2847,Tea,09/12/2020 10:45,morning,weekday
2847,The Nomad,09/12/2020 10:45,morning,weekday
2848,Fudge,09/12/2020 10:56,morning,weekday
2849,coffee sweetner,09/12/2020 10:58,morning,weekday
2849,Coffee,09/12/2020 10:58,morning,weekday
2850,Bread,09/12/2020 10:59,morning,weekday
2851,Coffee,09/12/2020 11:02,morning,weekday
2851,coffee sweetner,09/12/2020 11:02,morning,weekday
2852,Sugar,09/12/2020 11:03,morning,weekday
2852,Coffee,09/12/2020 11:03,morning,weekday
2853,Bread,09/12/2020 11:07,morning,weekday
2854,Butter,09/12/2020 11:15,morning,weekday
2854,Fudge,09/12/2020 11:15,morning,weekday
2855,Tea,09/12/2020 11:18,morning,weekday
2856,Coffee,09/12/2020 11:24,morning,weekday
2857,Coffee,09/12/2020 11:32,morning,weekday
2858,Bread,09/12/2020 11:46,morning,weekday
2859,Coffee,09/12/2020 11:48,morning,weekday
2860,Coffee,09/12/2020 12:06,afternoon,weekday
2861,Eggs,09/12/2020 12:07,afternoon,weekday
2861,Cake,09/12/2020 12:07,afternoon,weekday
2862,Coffee,09/12/2020 12:10,afternoon,weekday
2862,Cake,09/12/2020 12:10,afternoon,weekday
2863,Coffee,09/12/2020 12:16,afternoon,weekday
2863,Coffee,09/12/2020 12:16,afternoon,weekday
2865,The Nomad,09/12/2020 12:30,afternoon,weekday
2865,Tea,09/12/2020 12:30,afternoon,weekday
2865,Bread,09/12/2020 12:30,afternoon,weekday
2865,Sugar,09/12/2020 12:30,afternoon,weekday
2865,Fudge,09/12/2020 12:30,afternoon,weekday
2865,Fudge,09/12/2020 12:30,afternoon,weekday
2866,Frozen pizza,09/12/2020 12:45,afternoon,weekday
2866,Tea,09/12/2020 12:45,afternoon,weekday
2867,Bread,09/12/2020 12:52,afternoon,weekday
2868,Sandwich,09/12/2020 12:56,afternoon,weekday
2868,Bread,09/12/2020 12:56,afternoon,weekday
2868,Mineral water,09/12/2020 12:56,afternoon,weekday
2868,Coffee,09/12/2020 12:56,afternoon,weekday
2868,Juice,09/12/2020 12:56,afternoon,weekday
2869,Bread,09/12/2020 13:00,afternoon,weekday
2869,Bread,09/12/2020 13:00,afternoon,weekday
2869,Milk,09/12/2020 13:00,afternoon,weekday
2870,Sandwich,09/12/2020 13:42,afternoon,weekday
2871,Coffee,09/12/2020 13:43,afternoon,weekday
2871,Sugar,09/12/2020 13:43,afternoon,weekday
2872,Canned beans,09/12/2020 13:48,afternoon,weekday
2872,Sugar,09/12/2020 13:48,afternoon,weekday
2872,Bread,09/12/2020 13:48,afternoon,weekday
2873,Tea,09/12/2020 13:50,afternoon,weekday
2873,Canned beans,09/12/2020 13:50,afternoon,weekday
2874,Coffee,09/12/2020 13:52,afternoon,weekday
2874,Sugar,09/12/2020 13:52,afternoon,weekday
2875,Coffee,09/12/2020 14:19,afternoon,weekday
2875,Yogurt,09/12/2020 14:19,afternoon,weekday
2876,Coffee,09/12/2020 14:36,afternoon,weekday
2876,Frozen pizza,09/12/2020 14:36,afternoon,weekday
2877,Frozen pizza,09/12/2020 14:49,afternoon,weekday
2877,Crepes,09/12/2020 14:49,afternoon,weekday
2877,coffee sweetner,09/12/2020 14:49,afternoon,weekday
2877,coffee sweetner,09/12/2020 14:49,afternoon,weekday
2878,Milk,09/12/2020 15:04,afternoon,weekday
2879,Cake,09/12/2020 15:25,afternoon,weekday
2880,Bread,09/12/2020 15:26,afternoon,weekday
2881,Bread,09/12/2020 15:38,afternoon,weekday
2882,Bread,09/12/2020 15:43,afternoon,weekday
2882,Tea,09/12/2020 15:43,afternoon,weekday
2884,Sugar,09/12/2020 15:54,afternoon,weekday
2884,Mineral water,09/12/2020 15:54,afternoon,weekday
2885,Yogurt,09/12/2020 15:59,afternoon,weekday
2886,Coffee,09/12/2020 16:03,afternoon,weekday
2887,Sandwich,09/12/2020 16:16,afternoon,weekday
2887,Frozen pizza,09/12/2020 16:16,afternoon,weekday
2887,Bread,09/12/2020 16:16,afternoon,weekday
2887,Coffee,09/12/2020 16:16,afternoon,weekday
2888,Coffee,09/12/2020 16:18,afternoon,weekday
2888,Hot chocolate,09/12/2020 16:18,afternoon,weekday
2888,Tea,09/12/2020 16:18,afternoon,weekday
2888,coffee sweetner,09/12/2020 16:18,afternoon,weekday
2888,Sandwich,09/12/2020 16:18,afternoon,weekday
2889,Bread,10/12/2020 08:19,morning,weekend
2889,Frozen pizza,10/12/2020 08:19,morning,weekend
2889,Juice,10/12/2020 08:19,morning,weekend
2890,Coffee,10/12/2020 08:50,morning,weekend
2891,Bread,10/12/2020 08:53,morning,weekend
2892,Bread,10/12/2020 08:55,morning,weekend
2893,Coffee,10/12/2020 09:10,morning,weekend
2893,Coffee,10/12/2020 09:10,morning,weekend
2893,Toast,10/12/2020 09:10,morning,weekend
2893,butter,10/12/2020 09:10,morning,weekend
2894,Bread,10/12/2020 09:14,morning,weekend
2894,Focaccia,10/12/2020 09:14,morning,weekend
2895,Frozen pizza,10/12/2020 09:16,morning,weekend
2896,Focaccia,10/12/2020 09:18,morning,weekend
2897,Milk,10/12/2020 09:19,morning,weekend
2898,Coffee,10/12/2020 09:38,morning,weekend
2898,Tea,10/12/2020 09:38,morning,weekend
2899,Coffee,10/12/2020 09:40,morning,weekend
2899,Coffee,10/12/2020 09:40,morning,weekend
2899,Yogurt,10/12/2020 09:40,morning,weekend
2900,Focaccia,10/12/2020 09:54,morning,weekend
2900,butter,10/12/2020 09:54,morning,weekend
2901,Coffee,10/12/2020 10:01,morning,weekend
2901,butter,10/12/2020 10:01,morning,weekend
2901,Eggs,10/12/2020 10:01,morning,weekend
2902,Sandwich,10/12/2020 10:09,morning,weekend
2902,Bread,10/12/2020 10:09,morning,weekend
2903,Bread,10/12/2020 10:12,morning,weekend
2903,Coffee,10/12/2020 10:12,morning,weekend
2903,Eggs,10/12/2020 10:12,morning,weekend
2903,Eggs,10/12/2020 10:12,morning,weekend
2903,Butter,10/12/2020 10:12,morning,weekend
2904,Sandwich,10/12/2020 10:14,morning,weekend
2904,Tea,10/12/2020 10:14,morning,weekend
2904,Coffee,10/12/2020 10:14,morning,weekend
2905,Coffee,10/12/2020 10:17,morning,weekend
2905,Yogurt,10/12/2020 10:17,morning,weekend
2906,Bread,10/12/2020 10:19,morning,weekend
2907,Bread,10/12/2020 10:31,morning,weekend
2907,Coffee,10/12/2020 10:31,morning,weekend
2908,Coffee,10/12/2020 10:37,morning,weekend
2908,Coffee,10/12/2020 10:37,morning,weekend
2908,Toast,10/12/2020 10:37,morning,weekend
2908,Milk,10/12/2020 10:37,morning,weekend
2909,Yogurt,10/12/2020 10:39,morning,weekend
2909,Bread,10/12/2020 10:39,morning,weekend
2909,Eggs,10/12/2020 10:39,morning,weekend
2910,Bread,10/12/2020 10:42,morning,weekend
2911,Cake,10/12/2020 10:46,morning,weekend
2912,butter,10/12/2020 10:48,morning,weekend
2912,Coffee,10/12/2020 10:48,morning,weekend
2912,Sugar,10/12/2020 10:48,morning,weekend
2913,Bread,10/12/2020 11:05,morning,weekend
2914,Coffee,10/12/2020 11:12,morning,weekend
2914,Tea,10/12/2020 11:12,morning,weekend
2914,Frozen pizza,10/12/2020 11:12,morning,weekend
2915,Coffee,10/12/2020 11:14,morning,weekend
2915,Coffee,10/12/2020 11:14,morning,weekend
2916,Bread,10/12/2020 11:15,morning,weekend
2916,Tea,10/12/2020 11:15,morning,weekend
2917,Coffee,10/12/2020 11:24,morning,weekend
2917,Frozen pizza,10/12/2020 11:24,morning,weekend
2918,Yogurt,10/12/2020 11:37,morning,weekend
2918,Milk,10/12/2020 11:37,morning,weekend
2919,Vegan mincepie,10/12/2020 11:41,morning,weekend
2919,Cake,10/12/2020 11:41,morning,weekend
2920,Tea,10/12/2020 11:41,morning,weekend
2920,Coffee,10/12/2020 11:41,morning,weekend
2921,Bread,10/12/2020 11:43,morning,weekend
2922,Coffee,10/12/2020 11:50,morning,weekend
2923,Milk,10/12/2020 11:51,morning,weekend
2924,Bread,10/12/2020 11:58,morning,weekend
2925,Tea,10/12/2020 12:02,afternoon,weekend
2925,Bread,10/12/2020 12:02,afternoon,weekend
2926,Eggs,10/12/2020 12:03,afternoon,weekend
2926,butter,10/12/2020 12:03,afternoon,weekend
2926,Coffee,10/12/2020 12:03,afternoon,weekend
2927,Tomato sauce,10/12/2020 12:13,afternoon,weekend
2927,Juice,10/12/2020 12:13,afternoon,weekend
2928,Coffee,10/12/2020 12:14,afternoon,weekend
2928,Buttermie Dodgers,10/12/2020 12:14,afternoon,weekend
2928,Art Tray,10/12/2020 12:14,afternoon,weekend
2929,Soft drinks,10/12/2020 12:15,afternoon,weekend
2930,Bread,10/12/2020 12:19,afternoon,weekend
2931,Sandwich,10/12/2020 12:21,afternoon,weekend
2931,Coffee,10/12/2020 12:21,afternoon,weekend
2932,Coffee,10/12/2020 12:25,afternoon,weekend
2932,Juice,10/12/2020 12:25,afternoon,weekend
2933,Tea,10/12/2020 13:00,afternoon,weekend
2933,Sandwich,10/12/2020 13:00,afternoon,weekend
2934,Butter,10/12/2020 13:02,afternoon,weekend
2935,Frozen pizza,10/12/2020 13:02,afternoon,weekend
2936,Coffee,10/12/2020 13:06,afternoon,weekend
2936,Sandwich,10/12/2020 13:06,afternoon,weekend
2937,Coffee,10/12/2020 13:15,afternoon,weekend
2938,Bread,10/12/2020 13:16,afternoon,weekend
2938,Tea,10/12/2020 13:16,afternoon,weekend
2939,Soft drinks,10/12/2020 13:21,afternoon,weekend
2939,Tea,10/12/2020 13:21,afternoon,weekend
2939,Bread,10/12/2020 13:21,afternoon,weekend
2940,Milk,10/12/2020 13:23,afternoon,weekend
2941,Sandwich,10/12/2020 13:28,afternoon,weekend
2941,Art Tray,10/12/2020 13:28,afternoon,weekend
2941,Tomato sauce,10/12/2020 13:28,afternoon,weekend
2941,Coffee,10/12/2020 13:28,afternoon,weekend
2942,Frozen pizza,10/12/2020 13:29,afternoon,weekend
2942,Soft drinks,10/12/2020 13:29,afternoon,weekend
2942,Juice,10/12/2020 13:29,afternoon,weekend
2943,Tea,10/12/2020 13:39,afternoon,weekend
2944,Coffee,10/12/2020 13:54,afternoon,weekend
2944,Mineral water,10/12/2020 13:54,afternoon,weekend
2944,Soft drinks,10/12/2020 13:54,afternoon,weekend
2945,Coffee,10/12/2020 13:58,afternoon,weekend
2945,Tea,10/12/2020 13:58,afternoon,weekend
2946,Bread,10/12/2020 14:00,afternoon,weekend
2946,Bread,10/12/2020 14:00,afternoon,weekend
2946,Sugar,10/12/2020 14:00,afternoon,weekend
2946,Frozen pizza,10/12/2020 14:00,afternoon,weekend
2948,Coffee,10/12/2020 14:03,afternoon,weekend
2949,Soft drinks,10/12/2020 14:30,afternoon,weekend
2949,Sandwich,10/12/2020 14:30,afternoon,weekend
2949,Coffee,10/12/2020 14:30,afternoon,weekend
2950,Tea,10/12/2020 14:37,afternoon,weekend
2951,Coffee,10/12/2020 14:44,afternoon,weekend
2951,Tea,10/12/2020 14:44,afternoon,weekend
2952,Vegan mincepie,10/12/2020 15:04,afternoon,weekend
2952,Coffee,10/12/2020 15:04,afternoon,weekend
2952,Hot chocolate,10/12/2020 15:04,afternoon,weekend
2953,Juice,10/12/2020 15:05,afternoon,weekend
2954,Cake,10/12/2020 15:10,afternoon,weekend
2954,Tea,10/12/2020 15:10,afternoon,weekend
2955,Tea,10/12/2020 15:18,afternoon,weekend
2956,Bread,10/12/2020 15:33,afternoon,weekend
2956,Yogurt,10/12/2020 15:33,afternoon,weekend
2957,Coffee,10/12/2020 15:46,afternoon,weekend
2957,Tea,10/12/2020 15:46,afternoon,weekend
