Transaction,Item
2624,Frozen pizza
2624,Coffee
2625,Bread
2625,Coffee
2625,Coffee
2625,Coffee
2626,Tomato sauce
2626,Tea
2627,Cookies
2627,Cookies
2628,Coffee
2629,Bread
2630,Coffee
2630,Bread
2630,Toast
2630,butter
2631,Coffee
2632,Rice
2633,Bread
2634,Yogurt
2635,Coffee
2636,Bread
2637,Bread
2638,Tea
2638,Coffee
2638,butter
2638,coffee sweetner
2639,Coffee
2639,Coffee
2639,Toast
2639,Eggs
2640,Coffee
2641,Juice
2641,Tea
2641,Bread
2641,Eggs
2642,Eggs
2642,Coffee
2642,Toast
2643,butter
2643,Tea
2644,Yogurt
2645,Coffee
2645,Coffee
2646,Coffee
2647,Coffee
2647,Coffee
2647,Rice
2648,Coffee
2649,Coffee
2649,Rice
2650,Coffee
2650,Sandwich
2651,Dulce de Leche
2651,Bread
2651,Coffee
2651,butter
2651,Bread
2652,Butter
2653,Coffee
2653,Coffee
2653,Eggs
2654,Cookies
2654,Coffee
2654,butter
2655,Yogurt
2656,Coffee
2657,Coffee
2659,Bread
2659,butter
2660,Juice
2660,Sandwich
2661,Coffee
2661,Coffee
2661,coffee sweetner
2662,Coffee
2662,Sandwich
2663,Bread
2664,Bread
2665,Bread
2665,Tea
2665,Eggs
2666,Coffee
2666,Rice
2667,Cake
2667,Tea
2668,Cookies
2668,Coffee
2669,Canned beans
2669,Coke
2670,Coffee
2670,Coffee
2670,Rice
2670,Sandwich
2671,coffee sweetner
2672,coffee sweetner
2673,Sandwich
2673,Coffee
2674,Hot chocolate
2674,Coffee
2674,Rice
2674,Sandwich
2675,Rice
2676,Coffee
2676,Tea
2676,Bread
2677,Coffee
2678,Bread
2678,Eggs
2678,Cookies
2678,Tea
2679,Coffee
2680,Coffee
2680,Bread
2680,Coffee
2681,coffee sweetner
2681,coffee sweetner
2681,Coffee
2681,Sandwich
2681,Sandwich
2681,Bread
2682,Coffee
2682,Coffee
2682,Bread
2682,Cookies
2682,Eggs
2682,Coffee
2683,Coffee
2683,Cookies
2684,Yogurt
2685,Coffee
2686,Coke
2687,Coffee
2687,Bread
2688,butter
2688,Bread
2689,Coffee
2690,Hot chocolate
2690,coffee sweetner
2690,Bread
2690,Rice
2691,Coffee
2692,Bread
2693,Coffee
2693,Coffee
2694,Coffee
2694,Coffee
2694,Eggs
2695,Coffee
2696,butter
2696,Eggs
2696,Bread
2697,Rice
2697,Coffee
2697,Coffee
2698,Bread
2699,Bread
2700,Bread
2700,Coffee
2701,Bread
2701,Tea
2702,Bread
2702,Cookies
2702,Rice
2703,Tea
2703,Coffee
2704,Eggs
2704,butter
2704,Bread
2705,Coffee
2705,coffee sweetner
2706,Toast
2707,Coffee
2708,Tea
2709,Hot chocolate
2709,Eggs
2710,Coffee
2710,butter
2711,Coffee
2712,Cake
2712,Bread
2713,Cake
2713,Coffee
2714,Coffee
2714,Hot chocolate
2714,butter
2715,Tea
2716,Bread
2717,Tea
2718,Bread
2718,Yogurt
2719,Coffee
2720,Bread
2721,Bread
2722,Bread
2722,Cookies
2723,Coffee
2723,Bread
2724,Cookies
2724,Coffee
2725,Yogurt
2726,Bread
2727,Coffee
2728,Coffee
2728,Tea
2728,Sandwich
2728,Rice
2729,Coffee
2729,Bread
2729,Cake
2730,Bread
2731,Tea
2732,Tea
2732,Coffee
2733,Coffee
2734,Sandwich
2734,Tea
2734,coffee sweetner
2735,Coffee
2735,Mineral water
2735,coffee sweetner
2735,Cake
2735,Sandwich
2736,Coffee
2736,Bread
2737,Coffee
2738,Tea
2738,Cake
2739,Bread
2740,Cookies
2741,Coffee
2741,Juice
2742,Coffee
2742,Rice
2742,Mineral water
2742,Juice
2743,Bread
2744,Bread
2745,Bread
2746,Bread
2746,Hot chocolate
2746,Juice
2746,Toast
2747,Coffee
2747,Cake
2747,Bread
2748,Coffee
2748,Toast
2749,Coffee
2749,Toast
2750,Tea
2751,Tea
2751,Toast
2751,Cookies
2752,Yogurt
2753,Bread
2753,Cake
2754,Bread
2755,Coffee
2755,Coffee
2756,Tea
2756,coffee sweetner
2757,Bread
2758,Coffee
2759,Juice
2759,Coffee
2759,Tea
2760,Coffee
2760,Eggs
2761,Bread
2762,Eggs
2762,Coffee
2763,Cake
2763,Tea
2764,Bread
2764,Coffee
2765,Yogurt
2766,Bread
2767,Yogurt
2767,Crepes
2768,Bread
2769,Hot chocolate
2770,Coffee
2770,Coffee
2770,Hot chocolate
2770,Sandwich
2771,Sandwich
2772,Coffee
2772,Tomato sauce
2773,Butter
2774,Bread
2775,Bread
2776,Sandwich
2776,Coffee
2776,Mineral water
2777,Bread
2778,Coke
2778,Coke
2778,Cookies
2780,Bread
2780,Bread
2781,Coffee
2781,Coffee
2781,Sandwich
2782,Bread
2782,Coffee
2783,Tea
2783,Coffee
2785,Tea
2785,Coffee
2786,Hot chocolate
2787,Coffee
2787,Coffee
2787,coffee sweetner
2788,Fudge
2788,Butter
2788,Cake
2788,Coffee
2789,Cake
2790,Coffee
2790,Bread
2791,butter
2791,Coffee
2792,Coffee
2792,butter
2793,Coffee
2793,butter
2794,Tomato sauce
2794,Bread
2795,Coffee
2796,Coffee
2797,Coffee
2797,Toast
2797,Vegan mincepie
2797,Mineral water
2797,Coffee
2798,Eggs
2798,Bread
2799,Coffee
2799,Cake
2800,Coffee
2800,butter
2801,Coffee
2802,Coffee
2803,Bread
2803,Cake
2803,Cookies
2804,Coffee
2804,Tea
2804,Bread
2804,Cake
2805,Toast
2805,Juice
2806,Bread
2807,butter
2807,butter
2808,Coffee
2809,Tomato sauce
2810,Tea
2811,Bread
2812,Yogurt
2813,Coffee
2813,Cake
2814,Coffee
2814,Sandwich
2815,Tea
2816,Canned beans
2816,Tea
2817,Coffee
2818,Coffee
2819,Tea
2819,Cake
2820,Yogurt
2821,Coffee
2822,Coffee
2823,Bread
2824,Coffee
2824,Cake
2825,Cake
2826,coffee sweetner
2826,Eggs
2826,Sugar
2827,Bread
2828,Bread
2829,Bread
2829,Butter
2830,Tea
2830,Sandwich
2831,Coffee
2831,Eggs
2831,Juice
2831,Coke
2832,Toast
2832,Coffee
2832,Bread
2833,Bread
2833,Coffee
2833,Toast
2834,Bread
2834,Coffee
2834,Eggs
2835,Coffee
2836,Bread
2836,Toast
2837,Bread
2838,Coffee
2838,Coffee
2838,Eggs
2838,Cake
2839,Tea
2840,Tea
2841,Coffee
2841,Eggs
2842,Bread
2843,Bread
2843,Coffee
2844,Bread
2845,Bread
2845,Sugar
2846,Coffee
2847,Tea
2847,The Nomad
2848,Fudge
2849,coffee sweetner
2849,Coffee
2850,Bread
2851,Coffee
2851,coffee sweetner
2852,Sugar
2852,Coffee
2853,Bread
2854,Butter
2854,Fudge
2855,Tea
2856,Coffee
2857,Coffee
2858,Bread
2859,Coffee
2860,Coffee
2861,Eggs
2861,Cake
2862,Coffee
2862,Cake
2863,Coffee
2863,Coffee
2865,The Nomad
2865,Tea
2865,Bread
2865,Sugar
2865,Fudge
2865,Fudge
2866,Frozen pizza
2866,Tea
2867,Bread
2868,Sandwich
2868,Bread
2868,Mineral water
2868,Coffee
2868,Juice
2869,Bread
2869,Bread
2869,Milk
2870,Sandwich
2871,Coffee
2871,Sugar
2872,Canned beans
2872,Sugar
2872,Bread
2873,Tea
2873,Canned beans
2874,Coffee
2874,Sugar
2875,Coffee
2875,Yogurt
2876,Coffee
2876,Frozen pizza
2877,Frozen pizza
2877,Crepes
2877,coffee sweetner
2877,coffee sweetner
2878,Milk
2879,Cake
2880,Bread
2881,Bread
2882,Bread
2882,Tea
2884,Sugar
2884,Mineral water
2885,Yogurt
2886,Coffee
2887,Sandwich
2887,Frozen pizza
2887,Bread
2887,Coffee
2888,Coffee
2888,Hot chocolate
2888,Tea
2888,coffee sweetner
2888,Sandwich
2889,Bread
2889,Frozen pizza
2889,Juice
2890,Coffee
2891,Bread
2892,Bread
2893,Coffee
2893,Coffee
2893,Toast
2893,butter
2894,Bread
2894,Focaccia
2895,Frozen pizza
2896,Focaccia
2897,Milk
2898,Coffee
2898,Tea
2899,Coffee
2899,Coffee
2899,Yogurt
2900,Focaccia
2900,butter
2901,Coffee
2901,butter
2901,Eggs
2902,Sandwich
2902,Bread
2903,Bread
2903,Coffee
2903,Eggs
2903,Eggs
2903,Butter
2904,Sandwich
2904,Tea
2904,Coffee
2905,Coffee
2905,Yogurt
2906,Bread
2907,Bread
2907,Coffee
2908,Coffee
2908,Coffee
2908,Toast
2908,Milk
2909,Yogurt
2909,Bread
2909,Eggs
2910,Bread
2911,Cake
2912,butter
2912,Coffee
2912,Sugar
2913,Bread
2914,Coffee
2914,Tea
2914,Frozen pizza
2915,Coffee
2915,Coffee
2916,Bread
2916,Tea
2917,Coffee
2917,Frozen pizza
2918,Yogurt
2918,Milk
2919,Vegan mincepie
2919,Cake
2920,Tea
2920,Coffee
2921,Bread
2922,Coffee
2923,Milk
2924,Bread
2925,Tea
2925,Bread
2926,Eggs
2926,butter
2926,Coffee
2927,Tomato sauce
2927,Juice
2928,Coffee
2928,Buttermie Dodgers
2928,Art Tray
2929,Soft drinks
2930,Bread
2931,Sandwich
2931,Coffee
2932,Coffee
2932,Juice
2933,Tea
2933,Sandwich
2934,Butter
2935,Frozen pizza
2936,Coffee
2936,Sandwich
2937,Coffee
2938,Bread
2938,Tea
2939,Soft drinks
2939,Tea
2939,Bread
2940,Milk
2941,Sandwich
2941,Art Tray
2941,Tomato sauce
2941,Coffee
2942,Frozen pizza
2942,Soft drinks
2942,Juice
2943,Tea
2944,Coffee
2944,Mineral water
2944,Soft drinks
2945,Coffee
2945,Tea
2946,Bread
2946,Bread
2946,Sugar
2946,Frozen pizza
2948,Coffee
2949,Soft drinks
2949,Sandwich
2949,Coffee
2950,Tea
2951,Coffee
2951,Tea
2952,Vegan mincepie
2952,Coffee
2952,Hot chocolate
2953,Juice
2954,Cake
2954,Tea
2955,Tea
2956,Bread
2956,Yogurt
2957,Coffee
2957,Tea
2957,Bread
2957,Mineral water
2957,Frozen pizza
2957,Bread
2958,Bread
2959,Bread
2959,Hot chocolate
2959,Hot chocolate
2960,Coke
2960,Sandwich
2961,Sandwich
2961,Mineral water
2962,Hot chocolate
2962,Tea
2962,Cake
2963,Milk
2964,Soft drinks
2964,Cake
2966,Cake
2967,Coffee
2967,Bread
2968,Coffee
2968,Tea
2968,Bread
2969,Frozen pizza
2969,Coffee
2970,Bread
2971,Butter
2972,Bread
2973,Coffee
2973,Eggs
2974,Bread
2974,Yogurt
2975,Bread
2976,Coffee
2976,butter
2977,Bread
2977,Coffee
2978,Eggs
2978,Coffee
2979,Frozen pizza
2979,Bread
2980,Coffee
2980,Coke
2981,Coffee
2982,Tomato sauce
2983,Bread
2984,Mineral water
2985,Hot chocolate
2985,Coffee
2985,Bread
2985,Toast
2985,Eggs
2985,coffee sweetner
2985,Fudge
2986,Butter
2987,Eggs
2987,Bakewell
2987,Coffee
2987,Bread
2987,Toast
2988,Coffee
2989,Bread
2990,Coffee
2990,Coffee
2990,Bakewell
2990,Eggs
2991,Coffee
2991,Coffee
2991,Bread
2992,Yogurt
2993,Bread
2994,Eggs
2994,Frozen pizza
2994,Coffee
2994,Coffee
2995,Bread
2996,Yogurt
2996,Coffee
2996,Eggs
2996,Bread
2997,Smoothies
2998,Coffee
3000,Eggs
3000,Coffee
3001,Mineral water
3002,Bread
3002,Mineral water
3002,Hot chocolate
3003,Sandwich
3003,Tea
3004,Coffee
3004,Cookies
3005,coffee sweetner
3005,coffee sweetner
3006,Vegan mincepie
3006,Bread
3006,Coffee
3007,Coffee
3008,Eggs
3009,Coffee
3009,Soft drinks
3009,Toast
3010,Coffee
3010,Hot chocolate
3010,Rice
3011,Coffee
3011,Milk
3013,Bakewell
3013,Tea
3015,Coffee
3017,Soft drinks
3017,Coffee
3018,Milk
3019,Coffee
3019,Coffee
3020,Coffee
3020,Tea
3021,Milk
3022,Bread
3023,Tea
3024,Bread
3025,Bread
3025,Eggs
3026,butter
3026,Toast
3026,Coffee
3027,Coffee
3027,butter
3028,Tea
3029,Coffee
3029,Toast
3030,Coffee
3031,Butter
3031,Coffee
3031,Hot chocolate
3031,Toast
3032,Coffee
3032,Sandwich
3033,Bread
3033,Tea
3033,Bakewell
3033,coffee sweetner
3034,Bread
3034,Coffee
3034,Cake
3035,Bread
3036,Bread
3037,Coffee
3037,Coffee
3037,Bakewell
3037,Cake
3038,Bread
3039,Coffee
3039,Eggs
3040,Bread
3041,Bread
3041,Vegan mincepie
3042,Coffee
3042,Bread
3042,Vegan mincepie
3042,Cake
3043,Bread
3044,Sandwich
3045,butter
3045,Bread
3046,Cake
3046,Vegan mincepie
3046,Coffee
3046,Coffee
3046,Mineral water
3046,Mineral water
3047,Butter
3048,Bread
3049,Soft drinks
3049,Coffee
3050,Coffee
3050,Coffee
3051,Bread
3052,Sandwich
3053,Sandwich
3053,Bread
3053,Tomato sauce
3053,Coffee
3054,Tea
3054,Toast
3055,Coffee
3056,Cake
3058,Coffee
3058,Bread
3058,Bread
3058,Bread
3059,Fudge
3060,Butter
3060,Butter
3061,Bread
3062,Coffee
3063,Tea
3063,Bread
3063,Hot chocolate
3063,Vegan mincepie
3063,Bread
3064,Juice
3064,Cake
3064,Buttermie Dodgers
3064,Bread
3065,Bread
3066,Vegan mincepie
3066,Tea
3067,Coffee
3067,butter
3068,Milk
3068,Vegan mincepie
3069,Bread
3070,Coffee
3070,Fudge
3070,Butter
3070,Fudge
3070,Fudge
3071,Butter
3071,Coffee
3071,Coffee
3073,Coffee
3073,Coffee
3074,Coffee
3074,Cookies
3074,butter
3075,Eggs
3075,Bread
3076,Coffee
3076,Art Tray
3077,Tea
3077,Tea
3077,Toast
3078,Coke
3079,Coffee
3079,Bread
3080,Bakewell
3080,Yogurt
3081,Bread
3081,Tea
3081,Coffee
3081,coffee sweetner
3081,Hot chocolate
3082,Yogurt
3083,Coffee
3083,Bread
3084,Coffee
3084,Toast
3084,Milk
3085,Bread
3085,Vegan mincepie
3086,Bread
3087,Coffee
3088,Coffee
3088,Bread
3088,coffee sweetner
3089,Coffee
3090,Bread
3091,Eggs
3092,Coffee
3093,Soft drinks
3093,Tea
3093,Coffee
3094,Tea
3095,Tea
3095,Bakewell
3096,Yogurt
3097,Coffee
3097,butter
3097,Eggs
3098,Coffee
3098,Coffee
3098,Sandwich
3099,Coffee
3099,Eggs
3100,Coffee
3100,butter
3101,Rice
3101,Bread
3101,Bread
3101,Coffee
3102,Coffee
3102,Bakewell
3103,Bread
3104,Coffee
3105,Bread
3106,Coffee
3106,Coffee
3106,coffee sweetner
3107,Bread
3107,Tomato sauce
3107,Coffee
3107,Tomato sauce
3107,Milk
3108,Tea
3108,Cake
3109,Butter
3110,Fudge
3110,Butter
3110,Butter
3111,Bread
3112,Coffee
3113,Tea
3113,Coffee
3114,Coffee
3114,Tea
3114,Toast
3115,Coffee
3116,Bread
3117,Coffee
3118,Coffee
3119,Bread
3120,Bread
3121,Fudge
3122,Coffee
3123,Coffee
3123,Tea
3124,Coffee
3124,Coffee
3124,Yogurt
3125,Eggs
3125,Rice
3125,Coffee
3125,Juice
3126,Coffee
3127,Coffee
3127,Bread
3127,Bread
3128,Coffee
3128,Coffee
3128,Bread
3128,Rice
3129,Vegan mincepie
3129,Coffee
3129,Tea
3130,coffee sweetner
3130,Coffee
3131,Coffee
3131,Coffee
3131,Eggs
3133,Bread
3133,Tea
3134,Coffee
3135,Coffee
3136,Bread
3136,butter
3137,Bread
3138,Yogurt
3139,Bread
3139,coffee sweetner
3141,Coffee
3142,Butter
3143,Coffee
3144,butter
3145,Tea
3146,Coffee
3146,Coffee
3147,Coffee
3147,Toast
3148,Coffee
3149,Coke
3149,Tomato sauce
3150,Sandwich
3150,Tea
3150,Coffee
3151,Tea
3152,Coke
3153,Bread
3153,Sandwich
3153,Bread
3154,Juice
3154,Bread
3154,Art Tray
3154,Toast
3155,Tea
3155,Bread
3156,Coffee
3156,coffee sweetner
3157,Hot chocolate
3157,Hot chocolate
3157,Toast
3157,butter
3158,Sandwich
3158,Tea
3158,Juice
3158,Vegan mincepie
3159,Bread
3160,coffee sweetner
3160,Rice
3161,Coffee
3161,Buttermie Dodgers
3162,Buttermie Dodgers
3162,Bread
3163,Tea
3163,Coffee
3163,Buttermie Dodgers
3163,Cake
3163,Bread
3164,Coffee
3164,Coffee
3165,Bread
3165,butter
3165,Eggs
3166,coffee sweetner
3166,butter
3167,Eggs
3167,Toast
3167,Coffee
3168,Bread
3168,Tea
3168,butter
3169,Bread
3170,Coffee
3171,Bread
3171,Hot chocolate
3172,Bread
3173,butter
3174,Coffee
3174,Coffee
3175,Bread
3176,Coffee
3176,Hot chocolate
3177,Yogurt
3178,Coffee
3179,Coffee
3179,Coffee
3180,Coffee
3181,Dulce de Leche
3182,butter
3182,Yogurt
3183,Bread
3183,Vegan mincepie
3183,Bread
3184,Bread
3185,Coffee
3185,Hot chocolate
3185,butter
3186,Coffee
3186,Vegan mincepie
3186,butter
3187,Bread
3188,Bread
3188,Bread
3189,Coffee
3189,Hot chocolate
3190,Bread
3190,Sandwich
3190,Coffee
3191,Bread
3192,Coffee
3192,Coffee
3192,Hot chocolate
3193,Coffee
3194,Coffee
3195,Sandwich
3195,Coke
3196,Coffee
3197,Coffee
3197,Bread
3198,Bread
3199,Coffee
3200,Coffee
3200,Coffee
3201,Coffee
3201,Fudge
3202,Coffee
3202,Sandwich
3202,Tea
3202,Bread
3203,Coffee
3203,Coffee
3203,Sandwich
3204,Bread
3205,Bread
3205,Coffee
3206,Coffee
3206,Coffee
3206,Hot chocolate
3207,Fudge
3208,Coffee
3209,Coffee
3209,Bread
3210,Bread
3210,Bread
3211,Cookies
3212,Bread
3213,Coffee
3213,Bread
3213,Bread
3213,coffee sweetner
3214,Tea
3215,Bare Popcorn
3215,Ella's Kitchen Pouches
3216,Yogurt
3217,Bread
3217,Fudge
3217,butter
3218,Hot chocolate
3219,Tea
3219,Vegan mincepie
3219,Buttermie Dodgers
3219,Coffee
3219,Eggs
3220,Coffee
3221,Hot chocolate
3221,Coffee
3222,Bread
3223,Vegan mincepie
3224,Eggs
3224,Dulce de Leche
3225,Muesli
3226,Muesli
3227,Coffee
3227,Butter
3227,Butter
3228,Bread
3228,Toast
3229,Bread
3229,Toast
3230,Coffee
3231,Buttermie Dodgers
3231,Vegan mincepie
3232,Coffee
3233,Bread
3234,Coffee
3234,Coffee
3234,Bread
3235,Tea
3236,Coffee
3237,Coffee
3237,Coffee
3237,Juice
3237,Yogurt
3238,Coffee
3238,butter
3239,Bread
3240,Coffee
3241,Coffee
3242,Coffee
3243,Tea
3243,butter
3244,Cookies
3244,Coffee
3244,Coffee
3244,Toast
3245,butter
3245,Tea
3246,Tea
3246,Coffee
3246,Coffee
3246,Toast
3247,Bread
3248,Bread
3249,Coffee
3250,Coffee
3250,Coffee
3251,butter
3252,Bread
3253,Milk
3253,Coffee
3253,coffee sweetner
3255,Tomato sauce
3255,Ella's Kitchen Pouches
3255,Bread
3256,Tea
3256,Fudge
3256,Fudge
3256,Butter
3256,Juice
3256,Ella's Kitchen Pouches
3257,Cake
3258,Bread
3258,Cookies
3259,Coffee
3259,Cake
3260,Coffee
3260,Tea
3260,Toast
3261,Tomato sauce
3262,Bread
3263,Coffee
3264,Bread
3265,Bread
3266,Tomato sauce
3267,Toast
3267,Bread
3267,Tea
3267,Cookies
3268,Sandwich
3268,Coffee
3268,Coffee
3270,Bread
3270,Sandwich
3271,coffee sweetner
3272,Frozen pizza
3274,Bread
3274,Coffee
3274,coffee sweetner
3274,Vegan mincepie
3275,Fudge
3276,Butter
3277,Coffee
3277,butter
3277,Butter
3278,Coffee
3279,Tea
3279,Bread
3279,Bread
3279,Fudge
3280,Bread
3280,Sandwich
3281,Yogurt
3282,Coffee
3283,Butter
3283,Butter
3284,Sugar
3284,Coffee
3285,Tea
3285,Sandwich
3285,Bread
3286,Tea
3287,Sandwich
3287,Tea
3288,Coffee
3289,Coffee
3290,Bread
3291,Tea
3291,Sugar
3292,Butter
3293,Butter
3294,Cookies
3294,Sandwich
3294,Juice
3295,Tea
3295,butter
3296,Yogurt
3297,Frozen pizza
3297,Coffee
3298,Coffee
3298,Coffee
3299,Coffee
3299,Coffee
3299,Vegan mincepie
3300,Bread
3300,Frozen pizza
3301,Yogurt
3301,Frozen pizza
3303,Coffee
3303,Sugar
3304,Coffee
3304,Tea
3305,Coffee
3306,Tea
3306,Coffee
3307,Bread
3309,Coffee
3309,Coffee
3309,Coffee
3309,coffee sweetner
3310,Yogurt
3310,Eggs
3310,butter
3311,Bread
3312,Bread
3313,Coffee
3313,butter
3314,Bread
3315,Bread
3315,Bread
3315,butter
3316,Eggs
3316,Fudge
3317,Bread
3318,Coffee
3318,Frozen pizza
3318,Juice
3319,Coffee
3320,Tea
3320,Frozen pizza
3320,Lemon and coconut
3321,Butter
3321,Cookies
3321,Fudge
3322,Bread
3323,Milk
3324,Coffee
3324,Cookies
3324,Juice
3325,Hot chocolate
3325,Coffee
3325,Bread
3325,Bread
3325,Vegan mincepie
3326,Butter
3327,Bread
3328,Coffee
3328,Coffee
3329,Dulce de Leche
3329,Milk
3329,coffee sweetner
3330,Coffee
3330,Bread
3330,butter
3330,Eggs
3330,Yogurt
3331,Hot chocolate
3331,Frozen pizza
3332,Fudge
3332,Butter
3332,Bread
3332,Yogurt
3333,Coffee
3333,The Nomad
3334,Vegan mincepie
3335,Bread
3336,Bread
3337,Bread
3337,Frozen pizza
3338,Cake
3339,Bread
3340,Vegan mincepie
3340,Cake
3340,Coffee
3340,Coffee
3340,Coffee
3341,Coffee
3341,Coffee
3341,Eggs
3342,Bread
3343,Butter
3344,Eggs
3344,butter
3344,Coffee
3344,Coffee
3344,Coffee
3346,Bread
3347,Bread
3348,Bread
3348,Frozen pizza
3348,Bread
3348,The Nomad
3349,Coffee
3349,Tea
3350,Bread
3351,Soft drinks
3351,Tea
3351,Tea
3352,Coffee
3352,Vegan mincepie
3353,Bread
3354,Coffee
3354,Bread
3355,Frozen pizza
3355,Coffee
3356,Yogurt
3356,Soft drinks
3356,Cookies
3357,Yogurt
3358,Yogurt
3359,Butter
3359,Fudge
3360,Coffee
3361,Soft drinks
3361,Sandwich
3361,Bread
3361,coffee sweetner
3361,Eggs
3361,Fudge
3362,Cake
3363,Juice
3363,Cookies
3363,Coffee
3364,Coffee
3364,Coffee
3366,Bread
3366,butter
3367,Hot chocolate
3367,Tea
3368,Crisps
3369,Bread
3370,Cake
3371,Focaccia
3371,Tea
3371,Tea
3371,Frozen pizza
3372,Coffee
3372,Frozen pizza
3373,Cake
3374,Vegan mincepie
3375,Coffee
3375,Coffee
3376,Tea
3376,Vegan mincepie
3377,Focaccia
3378,Coke
3379,Pintxos
3380,Pintxos
3381,Juice
3382,Coke
3383,Pintxos
3384,Pintxos
3385,Pintxos
3386,Coke
3386,Pintxos
3387,Hot chocolate
3387,Hot chocolate
3388,Eggs
3389,Coffee
3390,Coffee
3390,Bread
3391,Coffee
3392,Bread
3393,Coffee
3393,Cookies
3393,Bread
3393,Toast
3394,Coffee
3394,Sugar
3394,Eggs
3395,Hot chocolate
3395,Coffee
3395,Sugar
3396,Tea
3396,Hot chocolate
3397,Tea
3397,Frozen pizza
3397,Bread
3398,Eggs
3398,Coffee
3398,Coffee
3399,Bread
3399,Coffee
3399,Hot chocolate
3399,Coffee
3399,butter
3399,Frozen pizza
3400,Muesli
3400,The Nomad
3400,Coffee
3400,Bread
3401,Bread
3402,Fudge
3403,Bread
3404,Coffee
3404,Coffee
3405,Bread
3406,Bread
3407,Coffee
3407,Sugar
3407,Vegan mincepie
3408,Dulce de Leche
3409,Coffee
3409,Coffee
3410,Coffee
3411,Yogurt
3412,Coffee
3413,Coffee
3413,Sugar
3414,Coffee
3415,Coffee
3415,Hot chocolate
3415,Vegan mincepie
3416,Bread
3417,Coffee
3417,Soft drinks
3418,Eggs
3418,Coffee
3419,Coffee
3419,Juice
3419,Mineral water
3419,Eggs
3419,Crisps
3419,Soft drinks
3420,Coffee
3421,Coffee
3421,Cookies
3422,Bread
3423,Bread
3424,Coffee
3424,Coffee
3424,Cake
3424,Bread
3424,Dulce de Leche
3424,Bread
3425,Coffee
3425,Hot chocolate
3425,Bread
3426,Coke
3427,Fudge
3428,Fudge
3429,Tea
3429,Juice
3429,Cake
3429,Fresh vegetables
3430,Sugar
3430,Eggs
3430,Hot chocolate
3430,Coffee
3431,Coffee
3432,Bread
3433,Coffee
3433,Bread
3434,Coffee
3434,Hot chocolate
3434,Coffee
3434,Cookies
3434,Vegan mincepie
3435,Coffee
3435,Eggs
3436,Cookies
3436,Hot chocolate
3437,Coffee
3438,Coffee
3439,Tea
3440,Coffee
3440,Bread
3441,Hot chocolate
3442,Coffee
3443,Bread
3443,Eggs
3444,Coffee
3445,Bread
3446,Coffee
3446,Tea
3446,butter
3447,Eggs
3447,Coffee
3447,Coffee
3448,Coffee
3448,Hot chocolate
3449,Fudge
3449,Butter
3449,Fudge
3449,Fudge
3450,Hot chocolate
3450,Smoothies
3450,Bread
3450,Cookies
3450,Cookies
3451,Coffee
3451,Tea
3451,Toast
3451,Sugar
3452,Coffee
3452,Coffee
3453,Coffee
3454,Yogurt
3455,Tea
3456,Bread
3457,Bread
3457,Coffee
3457,Coffee
3457,Bread
3458,Tea
3459,Coffee
3460,Coffee
3460,Fudge
3460,Sugar
3461,Coffee
3462,Coffee
3462,Bread
3463,Coffee
3463,Eggs
3464,Yogurt
3465,Fudge
3465,Coffee
3465,Sandwich
3466,Toast
3466,Cookies
